"GridNo","Yutm","Xutm","elev_ft_NG","StgJan05","Area","Distr_Pixel"
1713,2931800,557400,15.119,16.36623955,160000,78
1714,2931800,557800,15.149,16.34662247,160000,79
1715,2931800,558200,15.176,16.3288517,160000,79
1716,2931800,558600,15.21,16.31298065,160000,79
1717,2931800,559000,15.347,16.29582405,160000,79
1718,2931800,559400,15.35,16.2842083,160000,79
1719,2931800,559800,15.422,16.27439308,160000,80
1720,2931800,560200,15.51,16.26629066,160000,80
1721,2931800,560600,15.456,16.25839424,160000,80
1722,2931800,561000,15.437,16.25380516,160000,80
1723,2931800,561400,15.334,16.25160408,160000,80
1724,2931800,561800,15.193,16.25173187,160000,81
1725,2931800,562200,15.25,16.25441933,160000,81
1726,2931800,562600,15.374,16.25787926,160000,81
1727,2931800,563000,15.307,16.26185799,160000,81
1728,2931800,563400,15.306,16.26671791,160000,81
1729,2931800,563800,15.246,16.26995087,160000,82
1730,2931800,564200,15.294,16.27222633,160000,82
1731,2931800,564600,15.286,16.27333069,160000,82
1732,2931800,565000,15.305,16.27294922,160000,82
1733,2931800,565400,15.144,16.27130127,160000,83
1734,2931800,565800,15.205,16.26864052,160000,83
1735,2931800,566200,15.334,16.26522636,160000,83
1736,2931800,566600,15.458,16.26037598,160000,83
1737,2931800,567000,15.541,16.25624657,160000,83
1738,2931800,567400,15.431,16.25178337,160000,84
1739,2931800,567800,15.355,16.24688339,160000,84
1740,2931800,568200,15.227,16.24003792,160000,84
1741,2931800,568600,15.261,16.23395157,160000,84
1742,2931800,569000,15.28,16.22734261,160000,84
1743,2931800,569400,15.483,16.22027206,160000,85
1744,2931800,569800,15.5,16.21095657,160000,85
1745,2931800,570200,15.434,16.20331192,160000,85
1746,2931800,570600,15.426,16.19571495,160000,85
1747,2931800,571000,15.312,16.18840981,160000,85
1748,2931800,571400,15.363,16.18009377,160000,86
1749,2931800,571800,15.287,16.1744442,160000,86
1750,2931800,572200,15.199,16.16992188,160000,86
1751,2931800,572600,15.253,16.16611671,160000,86
1752,2931800,573000,15.245,16.16226196,160000,87
1753,2931800,573400,15.287,16.1599865,160000,87
1754,2931800,573800,15.221,16.15850258,160000,87
1755,2931800,574200,15.194,16.15787506,160000,87
1756,2931800,574600,15.175,16.15838242,160000,87
1757,2931800,575000,15.142,16.15987968,160000,88
1758,2931800,575400,15.173,16.16238785,160000,88
1759,2931800,575800,15.129,16.16592789,160000,88
1760,2931800,576200,15.117,16.17180443,160000,88
1761,2931800,576600,15.106,16.17763138,160000,88
1762,2931800,577000,15.076,16.18437386,160000,89
1763,2931800,577400,15.059,16.19188118,160000,89
1764,2931400,555400,13.97,16.4874115,160000,90
1765,2931400,555800,14.545,16.45310783,160000,90
1766,2931400,556200,14.783,16.42673874,160000,91
1767,2931400,556600,14.983,16.40163231,160000,91
1768,2931400,557000,15.083,16.37804413,160000,91
1769,2931400,557400,15.073,16.35101509,160000,91
1770,2931400,557800,15.133,16.33154106,160000,92
1771,2931400,558200,15.144,16.31408119,160000,92
1772,2931400,558600,15.229,16.29866982,160000,92
1773,2931400,559000,15.32,16.28227043,160000,92
1774,2931400,559400,15.358,16.27137756,160000,92
1775,2931400,559800,15.446,16.26236725,160000,93
1776,2931400,560200,15.491,16.25512695,160000,93
1777,2931400,560600,15.514,16.24836159,160000,93
1778,2931400,561000,15.384,16.24470901,160000,93
1779,2931400,561400,15.361,16.2435379,160000,93
1780,2931400,561800,15.264,16.24474144,160000,94
1781,2931400,562200,15.294,16.2487278,160000,94
1782,2931400,562600,15.326,16.25313187,160000,94
1783,2931400,563000,15.318,16.25793266,160000,94
1784,2931400,563400,15.294,16.26363182,160000,94
1785,2931400,563800,15.315,16.26738548,160000,95
1786,2931400,564200,15.257,16.27005959,160000,95
1787,2931400,564600,15.333,16.27146339,160000,95
1788,2931400,565000,15.288,16.27135277,160000,95
1789,2931400,565400,15.177,16.26986313,160000,96
1790,2931400,565800,15.21,16.26733398,160000,96
1791,2931400,566200,15.245,16.26403046,160000,96
1792,2931400,566600,15.324,16.25930214,160000,96
1793,2931400,567000,15.395,16.25526619,160000,96
1794,2931400,567400,15.332,16.25090408,160000,97
1795,2931400,567800,15.284,16.24611664,160000,97
1796,2931400,568200,15.173,16.23943901,160000,97
1797,2931400,568600,15.184,16.23351479,160000,97
1798,2931400,569000,15.314,16.22709274,160000,97
1799,2931400,569400,15.388,16.22023582,160000,98
1800,2931400,569800,15.397,16.21121407,160000,98
1801,2931400,570200,15.501,16.20381737,160000,98
1802,2931400,570600,15.384,16.19647026,160000,98
1803,2931400,571000,15.38,16.18939972,160000,98
1804,2931400,571400,15.337,16.18134499,160000,99
1805,2931400,571800,15.327,16.17585182,160000,99
1806,2931400,572200,15.171,16.1714325,160000,99
1807,2931400,572600,15.15,16.16770363,160000,99
1808,2931400,573000,15.145,16.16392517,160000,99
1809,2931400,573400,15.13,16.16169548,160000,100
1810,2931400,573800,15.194,16.16024971,160000,100
1811,2931400,574200,15.144,16.15965271,160000,100
1812,2931400,574600,15.162,16.16018867,160000,100
1813,2931400,575000,15.208,16.16170692,160000,101
1814,2931400,575400,15.187,16.16423798,160000,101
1815,2931400,575800,15.186,16.16780472,160000,101
1816,2931400,576200,15.039,16.17372513,160000,101
1817,2931400,576600,15.095,16.17960358,160000,101
1818,2931400,577000,15.133,16.18642044,160000,102
1819,2931400,577400,15.174,16.19402504,160000,102
1820,2931000,555400,14.047,16.46724701,160000,90
1821,2931000,555800,14.447,16.43204308,160000,90
1822,2931000,556200,14.753,16.40515518,160000,91
1823,2931000,556600,14.945,16.37974167,160000,91
1824,2931000,557000,15.078,16.35608101,160000,91
1825,2931000,557400,15.025,16.3292942,160000,91
1826,2931000,557800,15.039,16.31027603,160000,92
1827,2931000,558200,15.164,16.29348183,160000,92
1828,2931000,558600,15.217,16.27892113,160000,92
1829,2931000,559000,15.248,16.26379776,160000,92
1830,2931000,559400,15.332,16.25405884,160000,92
1831,2931000,559800,15.413,16.2462883,160000,93
1832,2931000,560200,15.461,16.24034691,160000,93
1833,2931000,560600,15.468,16.23524857,160000,93
1834,2931000,561000,15.39,16.23294449,160000,93
1835,2931000,561400,15.306,16.2332325,160000,93
1836,2931000,561800,15.268,16.2359333,160000,94
1837,2931000,562200,15.31,16.24170113,160000,94
1838,2931000,562600,15.313,16.2473774,160000,94
1839,2931000,563000,15.367,16.25327301,160000,94
1840,2931000,563400,15.436,16.26006699,160000,94
1841,2931000,563800,15.365,16.26448441,160000,95
1842,2931000,564200,15.352,16.26765633,160000,95
1843,2931000,564600,15.287,16.26941681,160000,95
1844,2931000,565000,15.29,16.26960945,160000,95
1845,2931000,565400,15.228,16.26828957,160000,96
1846,2931000,565800,15.181,16.26589584,160000,96
1847,2931000,566200,15.319,16.26271439,160000,96
1848,2931000,566600,15.322,16.25812912,160000,96
1849,2931000,567000,15.322,16.25419998,160000,96
1850,2931000,567400,15.287,16.24995041,160000,97
1851,2931000,567800,15.287,16.24529076,160000,97
1852,2931000,568200,15.175,16.23880577,160000,97
1853,2931000,568600,15.223,16.23307419,160000,97
1854,2931000,569000,15.417,16.22688103,160000,97
1855,2931000,569400,15.457,16.22028923,160000,98
1856,2931000,569800,15.52,16.21164322,160000,98
1857,2931000,570200,15.505,16.20457077,160000,98
1858,2931000,570600,15.366,16.19755554,160000,98
1859,2931000,571000,15.338,16.19080925,160000,98
1860,2931000,571400,15.307,16.18311119,160000,99
1861,2931000,571800,15.241,16.177845,160000,99
1862,2931000,572200,15.142,16.17357635,160000,99
1863,2931000,572600,15.133,16.16996765,160000,99
1864,2931000,573000,15.194,16.16631889,160000,99
1865,2931000,573400,15.115,16.16418076,160000,100
1866,2931000,573800,15.195,16.16281319,160000,100
1867,2931000,574200,15.149,16.16228485,160000,100
1868,2931000,574600,15.266,16.1628952,160000,100
1869,2931000,575000,15.278,16.16446686,160000,101
1870,2931000,575400,15.38,16.1670475,160000,101
1871,2931000,575800,15.182,16.17066383,160000,101
1872,2931000,576200,15.127,16.17664719,160000,101
1873,2931000,576600,15.066,16.18257713,160000,101
1874,2931000,577000,15.104,16.18945122,160000,102
1875,2931000,577400,15.164,16.19711876,160000,102
1876,2930600,555400,14.05,16.44842148,160000,90
1877,2930600,555800,14.415,16.41270447,160000,90
1878,2930600,556200,14.677,16.38557243,160000,91
1879,2930600,556600,14.877,16.36009407,160000,91
1880,2930600,557000,15,16.33656693,160000,91
1881,2930600,557400,15.007,16.31022644,160000,91
1882,2930600,557800,15.054,16.29177284,160000,92
1883,2930600,558200,15.105,16.27570724,160000,92
1884,2930600,558600,15.151,16.26201439,160000,92
1885,2930600,559000,15.247,16.24812889,160000,92
1886,2930600,559400,15.288,16.23947144,160000,92
1887,2930600,559800,15.38,16.23283958,160000,93
1888,2930600,560200,15.401,16.22806549,160000,93
1889,2930600,560600,15.375,16.22443771,160000,93
1890,2930600,561000,15.395,16.22331238,160000,93
1891,2930600,561400,15.244,16.22485924,160000,93
1892,2930600,561800,15.291,16.22883606,160000,94
1893,2930600,562200,15.299,16.23610878,160000,94
1894,2930600,562600,15.31,16.24285126,160000,94
1895,2930600,563000,15.4,16.24965668,160000,94
1896,2930600,563400,15.562,16.25735283,160000,94
1897,2930600,563800,15.424,16.26231003,160000,95
1898,2930600,564200,15.388,16.26587677,160000,95
1899,2930600,564600,15.44,16.26791954,160000,95
1900,2930600,565000,15.321,16.26833916,160000,95
1901,2930600,565400,15.261,16.26714134,160000,96
1902,2930600,565800,15.295,16.26483917,160000,96
1903,2930600,566200,15.316,16.26174164,160000,96
1904,2930600,566600,15.3,16.25726318,160000,96
1905,2930600,567000,15.302,16.25341606,160000,96
1906,2930600,567400,15.373,16.2492485,160000,97
1907,2930600,567800,15.356,16.2446804,160000,97
1908,2930600,568200,15.258,16.23834419,160000,97
1909,2930600,568600,15.382,16.23275948,160000,97
1910,2930600,569000,15.473,16.22674942,160000,97
1911,2930600,569400,15.648,16.22037125,160000,98
1912,2930600,569800,15.521,16.21203423,160000,98
1913,2930600,570200,15.325,16.20523453,160000,98
1914,2930600,570600,15.274,16.19850159,160000,98
1915,2930600,571000,15.331,16.19203186,160000,98
1916,2930600,571400,15.387,16.18465233,160000,99
1917,2930600,571800,15.316,16.17958832,160000,99
1918,2930600,572200,15.194,16.17546272,160000,99
1919,2930600,572600,15.198,16.17197418,160000,99
1920,2930600,573000,15.107,16.16846085,160000,99
1921,2930600,573400,15.102,16.16641998,160000,100
1922,2930600,573800,15.197,16.16514206,160000,100
1923,2930600,574200,15.237,16.16469193,160000,100
1924,2930600,574600,15.285,16.16539383,160000,100
1925,2930600,575000,15.425,16.16703033,160000,101
1926,2930600,575400,15.343,16.1696682,160000,101
1927,2930600,575800,15.254,16.17333412,160000,101
1928,2930600,576200,15.078,16.17936897,160000,101
1929,2930600,576600,15.024,16.18532753,160000,101
1930,2930600,577000,14.972,16.19221306,160000,102
1931,2930600,577400,15.145,16.19987297,160000,102
1932,2930200,555400,14.368,16.42769241,160000,90
1933,2930200,555800,14.362,16.3916378,160000,90
1934,2930200,556200,14.656,16.36440659,160000,91
1935,2930200,556600,14.879,16.33901978,160000,91
1936,2930200,557000,15.036,16.31578255,160000,91
1937,2930200,557400,15.009,16.29008865,160000,91
1938,2930200,557800,14.97,16.27235413,160000,92
1939,2930200,558200,15.063,16.25715828,160000,92
1940,2930200,558600,15.114,16.24446106,160000,92
1941,2930200,559000,15.187,16.23195457,160000,92
1942,2930200,559400,15.21,16.22447395,160000,92
1943,2930200,559800,15.267,16.21905518,160000,93
1944,2930200,560200,15.308,16.21551323,160000,93
1945,2930200,560600,15.365,16.21342087,160000,93
1946,2930200,561000,15.334,16.21351242,160000,93
1947,2930200,561400,15.268,16.21635056,160000,93
1948,2930200,561800,15.255,16.22163391,160000,94
1949,2930200,562200,15.33,16.23044395,160000,94
1950,2930200,562600,15.36,16.23827362,160000,94
1951,2930200,563000,15.38,16.24600792,160000,94
1952,2930200,563400,15.505,16.25462532,160000,94
1953,2930200,563800,15.5,16.26013565,160000,95
1954,2930200,564200,15.495,16.26411247,160000,95
1955,2930200,564600,15.383,16.26644135,160000,95
1956,2930200,565000,15.321,16.26709557,160000,95
1957,2930200,565400,15.331,16.26601791,160000,96
1958,2930200,565800,15.434,16.2638073,160000,96
1959,2930200,566200,15.47,16.26078987,160000,96
1960,2930200,566600,15.352,16.25641251,160000,96
1961,2930200,567000,15.475,16.25264359,160000,96
1962,2930200,567400,15.373,16.24855423,160000,97
1963,2930200,567800,15.302,16.24407578,160000,97
1964,2930200,568200,15.441,16.23788261,160000,97
1965,2930200,568600,15.504,16.23244667,160000,97
1966,2930200,569000,15.518,16.22661781,160000,97
1967,2930200,569400,15.571,16.22045708,160000,98
1968,2930200,569800,15.634,16.21243858,160000,98
1969,2930200,570200,15.309,16.20592308,160000,98
1970,2930200,570600,15.207,16.19948578,160000,98
1971,2930200,571000,15.342,16.1933136,160000,98
1972,2930200,571400,15.329,16.18627167,160000,99
1973,2930200,571800,15.415,16.18143463,160000,99
1974,2930200,572200,15.322,16.17747116,160000,99
1975,2930200,572600,15.264,16.17412186,160000,99
1976,2930200,573000,15.24,16.17077255,160000,99
1977,2930200,573400,15.274,16.16885185,160000,100
1978,2930200,573800,15.229,16.16768265,160000,100
1979,2930200,574200,15.289,16.16733742,160000,100
1980,2930200,574600,15.361,16.16815186,160000,100
1981,2930200,575000,15.304,16.16986847,160000,101
1982,2930200,575400,15.297,16.172575,160000,101
1983,2930200,575800,15.05,16.17629623,160000,101
1984,2930200,576200,15.033,16.18237686,160000,101
1985,2930200,576600,14.888,16.18834686,160000,101
1986,2930200,577000,14.895,16.19521523,160000,102
1987,2930200,577400,15.02,16.20282364,160000,102
1988,2929800,555400,14.161,16.40553474,160000,90
1989,2929800,555800,14.421,16.36931229,160000,90
1990,2929800,556200,14.589,16.34212112,160000,91
1991,2929800,556600,14.835,16.3169651,160000,91
1992,2929800,557000,14.965,16.29416466,160000,91
1993,2929800,557400,14.972,16.26928329,160000,91
1994,2929800,557800,14.934,16.252388,160000,92
1995,2929800,558200,14.957,16.23816872,160000,92
1996,2929800,558600,15.022,16.22655106,160000,92
1997,2929800,559000,15.072,16.21549988,160000,92
1998,2929800,559400,15.128,16.20923615,160000,92
1999,2929800,559800,15.187,16.20505714,160000,93
2000,2929800,560200,15.249,16.20275879,160000,93
2001,2929800,560600,15.332,16.20219612,160000,93
2002,2929800,561000,15.33,16.2034893,160000,93
2003,2929800,561400,15.223,16.20760727,160000,93
2004,2929800,561800,15.223,16.21419334,160000,94
2005,2929800,562200,15.271,16.2245388,160000,94
2006,2929800,562600,15.313,16.23346329,160000,94
2007,2929800,563000,15.354,16.24214172,160000,94
2008,2929800,563400,15.442,16.25170898,160000,94
2009,2929800,563800,15.466,16.25780106,160000,95
2010,2929800,564200,15.531,16.26221848,160000,95
2011,2929800,564600,15.44,16.26486588,160000,95
2012,2929800,565000,15.358,16.26578903,160000,95
2013,2929800,565400,15.395,16.26485252,160000,96
2014,2929800,565800,15.448,16.262743,160000,96
2015,2929800,566200,15.506,16.25980949,160000,96
2016,2929800,566600,15.45,16.25553322,160000,96
2017,2929800,567000,15.439,16.25183868,160000,96
2018,2929800,567400,15.43,16.24782753,160000,97
2019,2929800,567800,15.408,16.24344254,160000,97
2020,2929800,568200,15.452,16.23739243,160000,97
2021,2929800,568600,15.507,16.23210907,160000,97
2022,2929800,569000,15.561,16.22646713,160000,97
2023,2929800,569400,15.6,16.22053146,160000,98
2024,2929800,569800,15.633,16.21284294,160000,98
2025,2929800,570200,15.381,16.20662117,160000,98
2026,2929800,570600,15.251,16.20049477,160000,98
2027,2929800,571000,15.342,16.19463158,160000,98
2028,2929800,571400,15.317,16.18795013,160000,99
2029,2929800,571800,15.4,16.18335533,160000,99
2030,2929800,572200,15.397,16.17957306,160000,99
2031,2929800,572600,15.262,16.17638397,160000,99
2032,2929800,573000,15.352,16.1732235,160000,99
2033,2929800,573400,15.294,16.17144203,160000,100
2034,2929800,573800,15.404,16.17040443,160000,100
2035,2929800,574200,15.401,16.17017746,160000,100
2036,2929800,574600,15.264,16.17112732,160000,100
2037,2929800,575000,15.262,16.17293358,160000,101
2038,2929800,575400,15.128,16.17571449,160000,101
2039,2929800,575800,14.915,16.17949104,160000,101
2040,2929800,576200,14.865,16.185606,160000,101
2041,2929800,576600,14.807,16.19157028,160000,101
2042,2929800,577000,14.789,16.19839096,160000,102
2043,2929800,577400,14.867,16.20591927,160000,102
2044,2929400,555400,14.328,16.3765564,160000,103
2045,2929400,555800,14.424,16.34034729,160000,103
2046,2929400,556200,14.631,16.3133831,160000,104
2047,2929400,556600,14.79,16.28869629,160000,104
2048,2929400,557000,14.862,16.26660919,160000,104
2049,2929400,557400,14.926,16.24292946,160000,104
2050,2929400,557800,14.871,16.22719574,160000,105
2051,2929400,558200,14.837,16.21426964,160000,105
2052,2929400,558600,14.881,16.20404434,160000,105
2053,2929400,559000,14.948,16.19481659,160000,105
2054,2929400,559400,15.05,16.1900444,160000,105
2055,2929400,559800,15.121,16.18736076,160000,106
2056,2929400,560200,15.182,16.18654251,160000,106
2057,2929400,560600,15.225,16.18778419,160000,106
2058,2929400,561000,15.294,16.19048309,160000,106
2059,2929400,561400,15.173,16.1961174,160000,106
2060,2929400,561800,15.188,16.20426369,160000,107
2061,2929400,562200,15.175,16.21648788,160000,107
2062,2929400,562600,15.243,16.22677994,160000,107
2063,2929400,563000,15.304,16.23666382,160000,107
2064,2929400,563400,15.347,16.24748421,160000,107
2065,2929400,563800,15.448,16.25437737,160000,108
2066,2929400,564200,15.565,16.25942612,160000,108
2067,2929400,564600,15.365,16.26255798,160000,108
2068,2929400,565000,15.406,16.26391411,160000,108
2069,2929400,565400,15.408,16.26321983,160000,109
2070,2929400,565800,15.597,16.26128387,160000,109
2071,2929400,566200,15.602,16.25848007,160000,109
2072,2929400,566600,15.573,16.2543335,160000,109
2073,2929400,567000,15.454,16.25074005,160000,109
2074,2929400,567400,15.362,16.24683762,160000,110
2075,2929400,567800,15.428,16.24258041,160000,110
2076,2929400,568200,15.384,16.23673439,160000,110
2077,2929400,568600,15.535,16.23165512,160000,110
2078,2929400,569000,15.666,16.22626305,160000,110
2079,2929400,569400,15.675,16.22062683,160000,111
2080,2929400,569800,15.489,16.21336937,160000,111
2081,2929400,570200,15.344,16.20752907,160000,111
2082,2929400,570600,15.174,16.2018013,160000,111
2083,2929400,571000,15.281,16.19633865,160000,111
2084,2929400,571400,15.44,16.19012642,160000,112
2085,2929400,571800,15.426,16.18584633,160000,112
2086,2929400,572200,15.394,16.1823101,160000,112
2087,2929400,572600,15.378,16.17933846,160000,112
2088,2929400,573000,15.325,16.17643356,160000,112
2089,2929400,573400,15.46,16.17484665,160000,113
2090,2929400,573800,15.42,16.17398834,160000,113
2091,2929400,574200,15.385,16.17392349,160000,113
2092,2929400,574600,15.22,16.17504883,160000,113
2093,2929400,575000,15.107,16.17697334,160000,114
2094,2929400,575400,15.004,16.1798439,160000,114
2095,2929400,575800,14.92,16.18367767,160000,114
2096,2929400,576200,14.799,16.1898098,160000,114
2097,2929400,576600,14.714,16.19573021,160000,114
2098,2929400,577000,14.682,16.20245934,160000,115
2099,2929400,577400,14.775,16.20985794,160000,115
2100,2929000,555400,14.35,16.35305786,160000,103
2101,2929000,555800,14.377,16.31698608,160000,103
2102,2929000,556200,14.539,16.29033661,160000,104
2103,2929000,556600,14.728,16.26617241,160000,104
2104,2929000,557000,14.79,16.24481201,160000,104
2105,2929000,557400,14.814,16.22226715,160000,104
2106,2929000,557800,14.799,16.20757866,160000,105
2107,2929000,558200,14.739,16.19578362,160000,105
2108,2929000,558600,14.805,16.18673897,160000,105
2109,2929000,559000,14.884,16.17902946,160000,105
2110,2929000,559400,14.972,16.17547989,160000,105
2111,2929000,559800,14.992,16.17400551,160000,106
2112,2929000,560200,15.123,16.17437172,160000,106
2113,2929000,560600,15.165,16.17704201,160000,106
2114,2929000,561000,15.21,16.18084717,160000,106
2115,2929000,561400,15.214,16.1876545,160000,106
2116,2929000,561800,15.053,16.19698906,160000,107
2117,2929000,562200,15.102,16.21061325,160000,107
2118,2929000,562600,15.138,16.22189903,160000,107
2119,2929000,563000,15.18,16.23264122,160000,107
2120,2929000,563400,15.31,16.24433136,160000,107
2121,2929000,563800,15.402,16.25176239,160000,108
2122,2929000,564200,15.436,16.25722885,160000,108
2123,2929000,564600,15.42,16.26067543,160000,108
2124,2929000,565000,15.378,16.26231766,160000,108
2125,2929000,565400,15.446,16.26179314,160000,109
2126,2929000,565800,15.562,16.26000214,160000,109
2127,2929000,566200,15.467,16.25733757,160000,109
2128,2929000,566600,15.559,16.25337791,160000,109
2129,2929000,567000,15.467,16.24994469,160000,109
2130,2929000,567400,15.274,16.24621964,160000,110
2131,2929000,567800,15.351,16.24215889,160000,110
2132,2929000,568200,15.471,16.23659325,160000,110
2133,2929000,568600,15.546,16.23176765,160000,110
2134,2929000,569000,15.616,16.22665024,160000,110
2135,2929000,569400,15.645,16.22130394,160000,111
2136,2929000,569800,15.527,16.21442032,160000,111
2137,2929000,570200,15.23,16.20887375,160000,111
2138,2929000,570600,15.164,16.20342445,160000,111
2139,2929000,571000,15.202,16.19820786,160000,111
2140,2929000,571400,15.368,16.19224358,160000,112
2141,2929000,571800,15.373,16.18810081,160000,112
2142,2929000,572200,15.298,16.18463516,160000,112
2143,2929000,572600,15.239,16.18170738,160000,112
2144,2929000,573000,15.322,16.17883492,160000,112
2145,2929000,573400,15.328,16.17725754,160000,113
2146,2929000,573800,15.342,16.17639923,160000,113
2147,2929000,574200,15.35,16.17632294,160000,113
2148,2929000,574600,15.215,16.17741585,160000,113
2149,2929000,575000,15.118,16.17930031,160000,114
2150,2929000,575400,15.003,16.18211746,160000,114
2151,2929000,575800,14.797,16.18587875,160000,114
2152,2929000,576200,14.815,16.19188499,160000,114
2153,2929000,576600,14.706,16.19767761,160000,114
2154,2929000,577000,14.682,16.20425034,160000,115
2155,2929000,577400,14.639,16.21147537,160000,115
2156,2928600,555400,14.106,16.3294487,160000,103
2157,2928600,555800,14.35,16.29362869,160000,103
2158,2928600,556200,14.549,16.26741982,160000,104
2159,2928600,556600,14.617,16.24393272,160000,104
2160,2928600,557000,14.703,16.22344971,160000,104
2161,2928600,557400,14.754,16.20221329,160000,104
2162,2928600,557800,14.772,16.18868828,160000,105
2163,2928600,558200,14.739,16.17811775,160000,105
2164,2928600,558600,14.79,16.17033958,160000,105
2165,2928600,559000,14.902,16.16422462,160000,105
2166,2928600,559400,14.904,16.16194153,160000,105
2167,2928600,559800,14.99,16.16171455,160000,106
2168,2928600,560200,15.108,16.16329002,160000,106
2169,2928600,560600,15.092,16.1674118,160000,106
2170,2928600,561000,15.251,16.17233086,160000,106
2171,2928600,561400,15.101,16.18028831,160000,106
2172,2928600,561800,15.042,16.19075394,160000,107
2173,2928600,562200,15.062,16.20565987,160000,107
2174,2928600,562600,15.024,16.21782112,160000,107
2175,2928600,563000,15.103,16.22928047,160000,107
2176,2928600,563400,15.13,16.24165535,160000,107
2177,2928600,563800,15.191,16.2494812,160000,108
2178,2928600,564200,15.322,16.25522804,160000,108
2179,2928600,564600,15.321,16.2588768,160000,108
2180,2928600,565000,15.358,16.26069832,160000,108
2181,2928600,565400,15.466,16.26029968,160000,109
2182,2928600,565800,15.527,16.25864601,160000,109
2183,2928600,566200,15.483,16.2561512,160000,109
2184,2928600,566600,15.496,16.25247383,160000,109
2185,2928600,567000,15.248,16.24928856,160000,109
2186,2928600,567400,15.277,16.24583054,160000,110
2187,2928600,567800,15.416,16.24206352,160000,110
2188,2928600,568200,15.513,16.23689842,160000,110
2189,2928600,568600,15.538,16.23240852,160000,110
2190,2928600,569000,15.504,16.22763062,160000,110
2191,2928600,569400,15.449,16.22261238,160000,111
2192,2928600,569800,15.354,16.21609688,160000,111
2193,2928600,570200,15.252,16.21079826,160000,111
2194,2928600,570600,15.215,16.20553589,160000,111
2195,2928600,571000,15.136,16.20043945,160000,111
2196,2928600,571400,15.274,16.19451523,160000,112
2197,2928600,571800,15.335,16.19031334,160000,112
2198,2928600,572200,15.143,16.18671036,160000,112
2199,2928600,572600,15.201,16.18360901,160000,112
2200,2928600,573000,15.189,16.18048477,160000,112
2201,2928600,573400,15.319,16.17868423,160000,113
2202,2928600,573800,15.303,16.17758942,160000,113
2203,2928600,574200,15.206,16.17726707,160000,113
2204,2928600,574600,15.052,16.17804909,160000,113
2205,2928600,575000,15.159,16.17967796,160000,114
2206,2928600,575400,14.925,16.18223572,160000,114
2207,2928600,575800,14.892,16.1857338,160000,114
2208,2928600,576200,14.862,16.19139862,160000,114
2209,2928600,576600,14.782,16.19690514,160000,114
2210,2928600,577000,14.682,16.20318222,160000,115
2211,2928600,577400,14.659,16.21010971,160000,115
2212,2928200,555400,13.959,16.30581093,160000,103
2213,2928200,555800,14.269,16.27037811,160000,103
2214,2928200,556200,14.231,16.24476624,160000,104
2215,2928200,556600,14.49,16.22211838,160000,104
2216,2928200,557000,14.61,16.20265579,160000,104
2217,2928200,557400,14.667,16.18287277,160000,104
2218,2928200,557800,14.741,16.17059708,160000,105
2219,2928200,558200,14.765,16.16131973,160000,105
2220,2928200,558600,14.795,16.15485191,160000,105
2221,2928200,559000,14.879,16.15036964,160000,105
2222,2928200,559400,14.96,16.14936829,160000,105
2223,2928200,559800,15.015,16.15038681,160000,106
2224,2928200,560200,15.001,16.15316582,160000,106
2225,2928200,560600,15.072,16.15872002,160000,106
2226,2928200,561000,15.127,16.16473007,160000,106
2227,2928200,561400,15.103,16.17379379,160000,106
2228,2928200,561800,14.983,16.1853199,160000,107
2229,2928200,562200,14.954,16.20139122,160000,107
2230,2928200,562600,14.971,16.21431541,160000,107
2231,2928200,563000,14.967,16.22637558,160000,107
2232,2928200,563400,15.007,16.23928833,160000,107
2233,2928200,563800,15.181,16.24739838,160000,108
2234,2928200,564200,15.231,16.25333405,160000,108
2235,2928200,564600,15.307,16.25710487,160000,108
2236,2928200,565000,15.403,16.25904465,160000,108
2237,2928200,565400,15.363,16.25874901,160000,109
2238,2928200,565800,15.383,16.25723648,160000,109
2239,2928200,566200,15.445,16.25494385,160000,109
2240,2928200,566600,15.465,16.25161552,160000,109
2241,2928200,567000,15.285,16.24873734,160000,109
2242,2928200,567400,15.369,16.24561119,160000,110
2243,2928200,567800,15.717,16.24220085,160000,110
2244,2928200,568200,15.692,16.23751068,160000,110
2245,2928200,568600,15.729,16.23340607,160000,110
2246,2928200,569000,15.488,16.22899628,160000,110
2247,2928200,569400,15.336,16.22430611,160000,111
2248,2928200,569800,15.247,16.21811867,160000,111
2249,2928200,570200,15.138,16.21298981,160000,111
2250,2928200,570600,15.116,16.207798,160000,111
2251,2928200,571000,15.074,16.20266151,160000,111
2252,2928200,571400,15.082,16.19653511,160000,112
2253,2928200,571800,15.219,16.19205093,160000,112
2254,2928200,572200,15.023,16.18807793,160000,112
2255,2928200,572600,15.053,16.18455315,160000,112
2256,2928200,573000,15.221,16.18085098,160000,112
2257,2928200,573400,15.224,16.17856407,160000,113
2258,2928200,573800,15.347,16.17696953,160000,113
2259,2928200,574200,15.219,16.17614174,160000,113
2260,2928200,574600,15.163,16.1762886,160000,113
2261,2928200,575000,14.981,16.17741776,160000,114
2262,2928200,575400,14.987,16.1794796,160000,114
2263,2928200,575800,14.871,16.18248749,160000,114
2264,2928200,576200,14.979,16.18754959,160000,114
2265,2928200,576600,14.87,16.19257927,160000,114
2266,2928200,577000,14.711,16.19838524,160000,115
2267,2928200,577400,14.696,16.20485306,160000,115
2268,2927800,555800,14.152,16.24189758,160000,103
2269,2927800,556200,14.286,16.21727562,160000,104
2270,2927800,556600,14.306,16.1958847,160000,104
