S5A,S5AS,G300,G301,S362,ACME1,ACME2,G251,G310,G338,S6,G94C,G94B,G94A,S10E,S10D,S10C,S10A,S39
,,0,0,17.23,,0,26.79,0,0,,0,0,0,0,0,0,0,0
,,0,-0.02,0,,0,149.42,112.49,0,,0,0,0,0,0,0,0,0
,,0,0,0,,-0.02,152.83,147.32,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,149.06,93.51,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,109.7,26.84,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,97.43,96.08,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,74.99,426.26,0,,0,0,0,0,0,0,0,0
,,0,0,15.56,,0,125.87,1035.69,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,43.7,1018.59,0,,0,0,0,0,0,0,0,0
,,0,0.12,29.56,,0,75.27,676.75,0,,0,0,0,0,0,0,0,0
,,0,0,5.31,,0.12,77.23,757.13,0,,0,0,0,0,0,0,0,0
,,0,0,3.27,,0,63.2,684.51,0,,0,0,0,0,0,0,0,0
,,0,0,188.08,,0,67.1,660.72,0,,0,0,0,0,0,0,0,0
,,0,0.06,203.72,,0,74.08,493.82,0,,0,0,0,0,0,0,0,0
,,0,0,237.21,,0.06,69.14,433.16,0,,0,0,0,0,0,0,0,0
,,0.05,0,69.62,,0,26.89,513.34,0.02,,0,0,0,0,0,0,0,0
,,0,0,80.01,,0,67.74,526.23,0,,0,0,0,0,0,0,0,0
,,0,0,95.16,,0,121.94,1277.34,0,,0,0,0,0,0,0,0,0
,,0,0,24.63,,0,117.03,908.4,0,,0,0,0,0,0,0,0,0
,,0,0,243.18,,0,87.13,409.72,0,,0,0,0,0,0,0,0,0
,,0,0,220.82,,0,73.47,195.08,0,,0,0,0,0,0,0,0,0
,,0,0,341.83,,0,57.25,190,0,,0,0,0,0,0,0,0,0
,,0,0,238.38,,0,67.35,253.44,0,,0,0,0,0,0,0,0,0
,,0,0,250.79,,0,1.69,37.66,0,,0,0,0,0,0,0,0,0
,,0,0,145.21,,0,30.16,73.95,0,,0,0,0,0,0,0,0,0
,,0,0,100.46,,0,0,94.93,0,,0,0,0,0,0,0,0,0
,,0,0,99.16,,0,15.31,27.59,0,,0,0,0,0,0,0,0,0
,,0,0,55,,0,17.83,0,0,,0,0,0,0,0,0,0,0
,,0,0,48.03,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,4.89,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-11.22
,,0,0,0,,0,22.1,0,0,,0,0,0,0,0,0,0,0
,,0,0,11.13,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,49.6,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,24.79,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,105.98,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,48.95,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,113.03,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,117.49,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,161.21,,0,10.34,0,0,,0,0,0,0,0,0,0,0
,,0,0,94.86,,0,20.55,0,0,,0,0,0,0,0,0,0,0
,,0,0,105.27,,0,10.22,0,0,,0,0,0,0,0,0,0,0
,,0,0,251.38,,0,38.19,0,0,,0,0,0,0,0,0,0,0
,,0,0,273.67,,0,3.11,20.95,0,,0,0,0,0,0,0,0,0
,,0,0,331.67,,0,25.59,0,-0.46,,0,0,0,0,0,0,0,0
,,0,0,494.26,,0,55.27,0,0,,0,0,0,0,0,0,0,0
,,0,0,423,,0,34.08,0,0,,0,0,0,0,0,0,0,0
,,0,0,480.33,,0,26.58,287.96,0,,0,0,0,0,0,0,0,0
,,0,0,395.69,,0,71.39,463.66,0,,0,0,0,0,0,0,0,0
,,0,0,243.34,,0,72.1,499.62,0,,0,0,0,0,0,0,0,0
,,0,0,225.7,,0,71.85,447.21,0,,0,0,0,0,0,0,0,0
,,0,0,169.73,,0,47.9,128.83,0,,0,0,0,0,0,0,0,0
,,0,0,289.46,,0,43.06,325.53,0,,0,0,0,0,0,0,0,0
,,0,-0.32,358.85,,0,43.43,456.99,0,,0,0,0,0,0,0,0,0
,,0,0,188.5,,-0.32,70.38,390.33,0,,0,0,0,0,0,0,0,0
,,0,0,216.4,,0,55.82,191.38,0,,0,0,0,0,0,0,0,0
,,0,0,120.32,,0,43.68,270.69,0,,0,0,0,0,0,0,0,0
,,0,0,127.94,,0,58.78,42.9,0,,0,0,0,0,0,0,0,0
,,0,0,170.75,,0,27.45,93.68,0,,0,0,0,0,0,0,0,0
,,0,0,292.41,,0,51.55,170,0,,0,0,0,0,0,0,0,0
,,0,0,291.03,,0,28.6,88.85,0,,0,0,0,0,0,0,0,-0.18
,,0,0,251.99,,0,45.1,41.74,0,,0,0,0,0,0,0,0,0
,,0,0,270.27,,0,56.07,102.83,0,,0,0,0,0,0,0,0,0
,,0,0,344.66,,0,53.86,142.88,0,,0,0,0,0,0,0,0,0
,,0,0,270.43,,0,25.74,37.51,0,,0,0,0,0,0,0,0,0
,,0,0,285.04,,0,40.19,248.31,0,,0,0,0,0,0,0,0,0
,,0,0,310.95,,0,61.39,181.09,0,,0,0,0,0,0,0,0,0
,,0,0,337.52,,0,46.22,334,0,,0.39,-0.92,-1.54,0,0,0,0,0
,,0,0,362.02,,0,23.98,333.79,0,,0,0,0,0,0,0,0,0
,,0,0,369.46,,0,36.22,351.24,0,,0,0,0,0,0,0,0,0
,,0,0,371.97,,0,49.26,368.57,0,,0,0,0,0,0,0,0,0
,,0,-0.22,542.49,,0,46.19,404.89,0,,0,0,0,0,0,0,0,0
,,0,0,342.83,,-0.22,0,384.75,-0.08,,0,0,0,0,0,0,0,0
,,0,0,320.69,,0,14.87,258.13,0,,0,0,0,0,0,0,0,0
,,0,0,151.14,,0,0,146.62,0,,0,0,0,0,0,0,0,0
,,0,0,137.01,,0,22.72,65.46,0,,0,0,0,0,0,0,0,0
,,0,0,162.45,,0,2.2,48.05,0,,0,0,0,0,0,0,0,0
,,0,0,141.56,,0,24.52,29.95,0,,0,0,0,0,0,0,0,0
,,0,0,104.66,,0,8.91,0,0,,0,0,-0.1,0,0,0,0,0
,,0,0,116.99,,0,22.76,5.04,0,,0,0,0,0,0,0,0,0
,,0,0,208.23,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,171.53,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,178.24,,0,12.28,0,0,,0,0,0,0,0,0,0,0
,,0,0,217.06,,0,28.53,0,0,,0,0,0,0,0,0,0,0
,,0,0,237.83,,0,8.12,0,0,,0,0,0,0,0,0,0,0
,,0,0,146.97,,0,26.81,95.95,0,,0,0,0,0,0,0,0,0
,,0,0,234.73,,0,0,75.79,0,,0,0,0,0,0,0,0,0
,,0,0,419.12,,0,0,315.15,0,,0,0,0,0,0,0,0,0
,,0,0,482.72,,0,22.23,188.7,0,,0,0,0,0,0,0,0,0
,,0,0,531.07,,0,68.86,323.39,0,,0,0,0,0,0,0,0,0
,,0,0,463.84,,0,19.28,334.29,0,,0,0,0,0,0,0,0,0
,,0,0,381.97,,0,0,275.15,0,,0,0,0,0,0,0,0,0
,,0,0,210.57,,0,0,255.01,0,,0,0,0,0,0,0,0,0
,,0,0,130,,0,0,169.81,0,,0,0,0,0,0,0,0,0
,,0,0,129.94,,0,0,131.48,0,,0,0,0,0,0,0,0,0
,,0,0,144.34,,0,0,33.85,0,,0,0,0,0,0,0,0,0
,,0,0,92.56,,0,0,47.1,0,,0,0,0,0,0,0,0,0
,,0,0,209.3,,0,0,301.21,0,,0,0,0,0,0,0,0,0
,,0,0,237.05,,0,0,269.64,0,,0,0,0,0,0,0,0,0
,,0,0,181.99,,0,0,184.22,0,,0,0,0,0,0,0,0,0
,,-0.01,0,163.21,,0,0,104.73,0,,0,0,0,0,0,0,0,0
,,0,0,122.86,,0,0,72.23,0,,0,0,0,0,0,0,0,0
,,0,0,61.11,,0,1.92,117.89,-0.76,,0,0,0,0,0,0,0,0
,,0,0,42.54,,0,0,32.8,0,,0,0,0,0,0,0,0,0
,,0,0,32.33,,0,0,36.59,0,,0,0,0,0,0,0,0,0
,,0,0,54.48,,0,0,36.42,0,,0,0,0,0,0,0,0,0
,,0,-0.06,81.22,,0,0,30.43,0,,0,0,0,0,0,0,0,0
,,0,0,139.42,,-0.06,0,138.31,0,,0,0,0,0,0,0,0,0
,,0,0,168.46,,0,0,254.23,0,,0,0,0,0,0,0,0,0
,,0,0,440.55,,0,0,514.17,0,,0,0,0,0,0,0,0,0
,,0,0,431.63,,0,0,855.52,0,,0,0,0,0,0,0,0,0
,,0,0,339.88,,0,0,558.67,0,,0,0,0,0,0,0,0,0
,,0,0,182.18,,0,0,396.6,0,,0,0,0,0,0,0,0,0
,,0,0,72.65,,0,0,244.39,0,,0,0,0,0,0,0,0,0
,,0,0,122.4,,0,0,150.74,0,,0,0,0,0,0,0,0,0
,,0,0,214.58,,0,0,272.7,0,,0,0,0,0,0,0,0,0
,,0,0,128.76,,0,0,35.37,0,,0,0,0,0,0,0,0,0
,,0,0,81.05,,0,2.49,158.19,0,,0,0,0,0,0,0,0,0
,,0,0,326.39,,0,62.91,625.7,0,,0,0,0,0,0,0,0,0
,,0,0,1009.71,,0,0,1573.71,0,,0,0,0,0,0,0,0,0
,,0,0,1485.11,,0,0,2201.58,0,,0,0,0,0,0,0,0,0
,,0,0,1420.25,,0,0,2176.24,0,,0,0,0,0,0,0,0,0
,,0,0,1047.85,,0,0,1664.8,-0.07,,0,0,0,0,0,0,0,0
,,0,0,749.36,,0,0,983.46,0,,0,0,0,0,0,0,0,0
,,0,0,477.05,,0,0,646.74,0,,0,0,0,0,0,0,0,0
,,0,0,502.1,,0,0,489.44,0,,0,0,0,0,0,0,0,0
,,0,0,446.92,,0,0,450.22,0,,0,0,0,0,0,0,0,0
,,0,0,396.71,,0,0,369.84,0,,0,-0.02,0,0,0,0,0,0
,,0,0,429.82,,0,0,172.97,0,,0,0,0,0,0,0,0,-0.12
,,0,0,412.03,,0,0,141.86,-0.11,,0,0,0,0,0,0,0,0
,,0,0,288.61,,0,0,53.78,0,,0,0,0,0,0,0,0,0
,,0,0,154.58,,0,0,43.37,0,,0,0,0,0,0,0,0,0
,,0,0,96.22,,0,0,59.26,0,,0,0,0,0,0,0,0,0
,,0,0,147.49,,0,0,36.65,0,,0,0,0,0,0,0,0,0
,,0,0,105.42,,0,0,16.35,0,,0,0,0,0,0,0,0,0
,,0,-0.31,184.51,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,123.57,,-0.31,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,74.89,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,143.47,,0,60.92,0,0,,0,0,0,0,0,0,0,0
,,0,0,234.21,,0,66.9,0,0,,0,0,0,0,0,0,0,0
,,0,0,204.6,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,193.45,,0,0,31.74,0,,0,0,0,0,0,0,0,0
,,0,0,289.32,,0,4.01,15.47,0,,0,0,0,0,0,0,0,0
,,0,0,376.04,,0,55.18,0,0,,0,0,0,0,0,0,0,0
,,0,0,346.32,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,181.58,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,84.78,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,10.18,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,111.8,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,121.04,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,12.95,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,45.69,,0,3.8,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,33.09,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,41.27,,0,0,0,0,,0,0,0,0,0,0,0,-0.06
,,0,0,4.52,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,31.65,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,28.82,,0,0,15.64,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,39.01,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,139.51,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,199.15,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,130.02,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,-1.07,92.36,,0,0,94.6,0,,0,0,0,0,0,0,0,0
,,0,0,145.75,,-1.07,0,34.2,0,,0,0,0,0,0,0,0,0
,,0,0,207.87,,0,0,17.81,0,,0,0,0,0,0,0,0,0
,,0,0,176.17,,0,0,16.69,0,,0,0,0,0,0,0,0,0
,,0,0,32.92,,0,0,31.45,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,26.48,,0,0,30.17,0,,0,0,0,0,0,0,0,0
,,0,0,48.95,,0,0,0.63,0,,0,0,0,0,0,0,0,0
,,0,0,40.96,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,58.03,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,40.16,,0,0,1.82,0,,0,0,0,0,0,0,0,0
,,0,0,75.34,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,61.89,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,34.92,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,84.09,,0,0,0,0,,0,0,0,0,0,0,0,-29.36
,,0,0,15.7,,0,0,29.14,0,,0,0,0,0,0,0,0,-31.32
,,0,0,21.17,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-25.74
,,0,0,24.83,,0,0,0,0,,0,0,0,0,0,0,0,-58.78
,,-0.09,-0.15,48.7,,0,0,0,0,,0,0,-61.93,0,0,0,0,-76.94
,,0,0,0,,-0.15,0,0,0,,0,0,-44.65,0,0,0,0,-4.22
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-40.14
,,0,0,15.96,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,29.85,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,14.76,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,15.6,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,1.46,,0,0,0,0,,0,0,0,0,0,0,0,-15.33
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-7.86
,,0,0,14.55,,0,0,0,0,,0,0,0,0,0,0,0,-54.27
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,-74.37,0,0,0,0,0
,,0,0,0,,0,0,47.17,0,,0,0,-42.23,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-60.55
,,0,0,12.24,,0,0,0,0,,0,0,0,0,0,0,0,-23.68
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-51.88
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-61.49
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-123.16
,,0,0,14.93,,0,0,0,0,,0,0,-67.96,0,0,0,0,-68.8
,,0,0,0,,0,0,0,0,,0,0,-85.87,0,0,0,0,-113.82
,,0,0,0,,0,0,0,0,,0,0,-58.04,0,0,0,0,-120.55
,,0,0,12.12,,0,0,0,-0.48,,0,0,-37.81,0,0,0,0,-64.57
,,0,0,0,,0,0,0,0,,0,0,-57.37,0,0,0,0,-120.12
,,0,0,0,,0,0,0,0,,0,0,-53.81,0,0,0,0,-119.71
,,0,0,0,,0,0,0,0,,0,0,-14.14,0,0,0,0,-52.66
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-45.45
,,0,0,15.34,,0,0,27.21,-0.04,,0,0,0,0,0,0,0,0
,,0,0,30.64,,0,3.45,168.81,0,,0,0,0,0,0,0,0,0
,,0,0,20.04,,0,0,10.73,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,93.22,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,8.69,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,34.21,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,43.38,0,,0,0,0,0,0,0,0,0
,,0,0,16.43,,0,0,23.88,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,30.03,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,21.31,,0,0,0,-0.03,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-77.44
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-106.96
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-40.46
,,0,0,100.7,,0,0,0,0,,0,0,0,0,0,0,0,-55.64
,,0,0,57.76,,0,0,0,0,,0,0,0,0,0,0,0,-72.36
,,0,0,19.24,,0,0,0,0,,0,0,0,0,0,0,0,-62.88
,,0,0,27.02,,0,0,0,0,,0,0,0,0,0,0,0,-78.41
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-121.27
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-55.91
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,29.27,0,,0,0,0,0,0,0,0,-88.96
,,0,0,15.63,,0,0,0,0,,0,0,0,0,0,0,0,-179.01
,,0,0,36.18,,0,0,0,-0.03,,0,0,-93.17,0,0,0,0,-67.73
,,0,0,0,,0,0,0,0,,0,0,-40.49,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,121.98,,0,0,86.51,0,,0,0,0,0,0,0,0,0
,,-0.08,0,68.27,,0,0,102.28,0,,0,0,0,0,0,0,0,-46.49
,,0,0,176.53,,0,0,138.6,0,,0,0,0,0,0,0,0,-61.36
,,0,0,185.72,,0,0,418.8,0,,0,0,0,0,0,0,0,-36.94
,,0,0,58.43,,0,0,470.37,0,,0,0,0,0,0,0,0,-35.41
,,0,0,220.16,,0,0,0,0,,0,0,0,0,0,0,0,-49.49
,,0,0,47.16,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,16.02,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,6.62,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,121.38,0,,0,0,0,0,0,0,0,0
,,0,0,20.64,,0,0,228.91,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,201.09,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-99.74
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-66.25
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,62.23,,0,0,0,0,,0,0,0,0,0,0,0,-82.09
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-56.58
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-17.88
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-65.76
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,11.72,,0,0,0,0,,0,0,0,0,0,0,0,-85.53
,,0,0,22.63,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,45.96,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,16.56,,0,0,0,0,,0,0,0,0,0,0,0,-87.03
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0.05,0,22.28,,0,0,0,0,,0,0,0,0,0,0,0,-117.8
,,0,0,0,,0,1.48,0,0,,0,0,0,0,0,0,0,-137.51
,,0.22,0,10.85,,0,0,0,0,,0,0,0,0,0,0,0,-75.65
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-78.32
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-3.28
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-24.89
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,20.79,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,32.46,,0,0,0,-0.07,,0,0,0,0,0,0,0,0
,,0,0,33.5,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,23.15,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,165.75,,0,0,300.2,0,,0,0,0,0,0,0,0,0
,,0,0,34,,0,0,217.19,0,,0,0,0,0,0,0,0,0
,,0,0,183.31,,0,0,80.02,0,,0,0,0,0,0,0,0,0
,,0,0,19.8,,0,0,1.87,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,23.12,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,29.39,,0,0,0,0,,0,0,0,0,0,0,0,0
,,-166.29,0,142.81,,0,0,0,0,,0,0,0,0,0,0,0,0
,,-60.23,0,155.28,,0,0,50.8,-0.07,,0,0,0,0,0,0,0,0
,,0,0,31.45,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,16.15,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,16.49,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,15.87,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,-0.03,,0,0,0,0,0,0,0,0
,,0,0,24.6,,0,0,0,0,,0,0,0,0,0,0,0,0
,,-78.97,0,131.73,,0,0,0,0,,0,0,0,0,0,0,0,0
,,-289.46,0,221.41,,0,0,119.01,0,,0,0,0,0,0,0,0,0
,,-330.24,0,330.01,,0,0,42.1,0,,0,0,0,0,0,0,0,0
,,-811.19,0,242.12,,0,0,36.54,0,,0,0,0,0,0,0,0,0
,,-308.78,0,46.81,,0,0,41.19,0,,0,0,0,0,0,0,0,0
,,-734.61,0,49.51,,0,0,71.45,0,,0,0,0,0,0,0,0,0
,,-610.41,0,104.31,,0,2.89,399.97,0,,0,0,0,0,0,0,0,0
,,-132.02,-0.02,187.4,,0,0,683.27,0,,0,0,0,0,0,0,0,0
,,0,0,177.45,,-0.02,0,516.53,0,,0,0,0,0,0,0,0,0
,,-248.42,0,166.67,,0,0,591.76,0,,0,0,0,0,0,0,0,-76.13
,,-413.17,0,116.64,,0,0,587.81,0,,0,0,0,0,0,0,0,-200.35
,,0,0,117.87,,0,0,912.59,0,,0,0,0,0,0,0,0,-199.11
,,0,0,65.03,,0,0,357.06,0,,0,0,0,0,-243,0,0,-198.82
,,-19.15,0,16.24,,0,0,521.71,0,,0,0,0,0,-363,0,0,-113.4
,,-370.76,0,20.51,,0,0,443.82,0,,0,0,0,0,-741,0,0,0
,,-312.82,0,37.4,,0,0,336.7,0,,0,0,0,0,-1048,0,0,-22.06
,,-278.68,0,0,,0,0,112.27,0,,0,0,0,0,-1038,0,0,0
,,-268.93,0,31.57,,0,0,78.84,0,,0,0,0,0,-1029,0,0,0
,,-272.82,0,0,,0,0,50.28,0,,0,0,0,0,-1011,0,0,0
,,-262.01,0,33.29,,0,0,77.69,0,,0,0,0,0,-1000,0,0,0
,,-66.52,0,67.92,,0,0,397.92,0,,0,0,0,0,-1044,0,0,0
,,-341.51,0,100.78,,0,0,483.86,0,,0,0,0,0,-1064,0,0,-61.53
,,-248.94,0,61.22,,0,0,487.93,0,,0,0,0,0,-1102,0,0,-172.12
,,0,0,68.04,,0,0,497.81,0,,0,0,0,0,-1091,-270,-274,-29.6
,,-548.1,0,0,,0,0,486.77,0,,0,0,0,0,-1032,-400,-415,-254.52
,,-143.86,0,30.59,,0,0,191.9,0,,0,0,0,0,-1003,-387,-400,-417.43
,,-292.1,0,0,,0,0,348.94,0,,0,0,0,0,-974,-377,-386,-417.46
,,-248.79,0,0,,0,0,244.69,0,,0,0,0,0,-945,-365,-373,-413.99
,,-249.58,0,45.2,,0,0,232.24,0,,0,0,0,0,-920,-350,-362,-413.33
,,-203.07,0,45.44,,0,0,209.62,0,,1.1,-3.53,0,0,-895,-339,-351,-394.83
,,-211.17,0,53.29,,0,0,0,0,,0,0,0,0,-773,-328,-340,-416.03
,,-233.24,0,72.51,,0,0,34.43,0,,0,0,0,0,-655,-321,-332,-414.89
,,-151.1,0,40,,0,0,46.47,0,,0,0,0,0,-646,-313,-325,-412.95
,,-159.05,0,20.13,,0,0,111.99,0,,0,0,0,0,-623,-301,-313,-411.72
,,-293.72,-0.06,0,,0,0,334.91,0,,0,0,0,0,-611,-296,-118,-340.14
,,-118.22,0,16.05,,-0.06,0,100.87,0,,0,0,0,0,-606,-303,0,-209.2
,,-148.42,0,0,,0,0,335.94,0,,0,0,0,0,-608,-302,0,-161.78
,,-174.17,0,67.55,,0,0,145.07,0,,0,0,0,0,-265,-168,0,0
,,-268.41,0,80.29,,0,0,437.87,0,,0,0,0,0,0,0,0,0
,,-234.6,0,0,,0,0,140.65,0,,0,0,0,0,0,0,0,0
,,-236.31,0,31.82,,0,0,177.38,0,,0,0,0,0,0,0,0,0
,,-234.89,0,0,,0,0,82.76,0,,0,0,0,0,0,0,0,-77.34
,,-247.58,0,183.1,,0,0,295.05,-0.02,,0,0,0,0,0,0,0,-64.37
,,-195.73,0,243,,0,0,183.44,0,,0,0,0,0,0,0,0,0
,,-170.39,0,376.18,,0,0,156.42,0,,0,0,0,0,-555,0,0,-29.99
